,ID,ESTADO,FECHA_INSTALACION,MODELO,ACCESIBLE,TIPO,MANTENIMIENTOS,ULTIMA_FECHA_MANTENIMIENTO,INCIDENCIAS,DESGASTE_ACUMULADO,INDICADOR_EXPOSICION,NOMBRE,AreaID
11263,19066,OPERATIVO,01-01-1996,TABLON,True,INFANTIL,[],01-01-1996,[],0,Bajo,JUEGO-19066,17515
11264,19166,OPERATIVO,01-01-2007,,True,INFANTIL,[6670],03-11-2024,"[[11689, 'Rotura', '19-02-2024', 'Abierta'], [15873, 'Rotura', '02-06-2024', 'Cerrada']]",1,Alto,JUEGO-19166,17999
11265,19213,OPERATIVO,01-01-2005,,True,INFANTIL,"[770, 2253, 4655, 11775, 12717]",05-12-2024,"[[7802, 'Rotura', '26-12-2023', 'Abierta'], [11565, 'Vandalismo', '30-08-2024', 'Abierta'], [17481, 'Desgaste', '24-12-2023', 'Abierta'], [7802, 'Rotura', '26-12-2023', 'Abierta'], [11565, 'Vandalismo', '30-08-2024', 'Abierta'], [17481, 'Desgaste', '24-12-2023', 'Abierta']]",5,Bajo,JUEGO-19213,18471
11266,19074,OPERATIVO,01-01-1996,BORDILLO,True,INFANTIL,[1376],19-05-2024,"[[15503, 'Rotura', '29-10-2023', 'Abierta']]",1,Alto,JUEGO-19074,17570
11267,19080,OPERATIVO,26-06-2007,MADERA,True,INFANTIL,[7093],05-12-2023,[],1,Bajo,JUEGO-19080,17944
11268,19098,OPERATIVO,01-01-1996,1011 · TABLON,True,INFANTIL,"[1578, 2990, 5147]",12-08-2024,[],3,Bajo,JUEGO-19098,17789
11269,19116,OPERATIVO,06-02-2011,TALANQUERA,True,INFANTIL,"[6282, 11873]",31-07-2024,"[[10924, 'Vandalismo', '11-05-2024', 'Abierta'], [15839, 'Vandalismo', '19-07-2024', 'Cerrada'], [16776, 'Mal funcionamiento', '20-09-2024', 'Abierta']]",2,Alto,JUEGO-19116,17907
11270,19307,OPERATIVO,01-01-1996,0203 · ESPEJO,True,INFANTIL,[4912],25-08-2024,[],1,Alto,JUEGO-19307,17106
11271,19319,OPERATIVO,01-01-1996,SALTOS,True,INFANTIL,[10787],12-07-2023,[],1,Bajo,JUEGO-19319,18132
11272,19359,OPERATIVO,07-02-2011,CUADRADO MURO RED,True,INFANTIL,[647],11-02-2024,"[[2619, 'Desgaste', '28-03-2024', 'Abierta'], [7210, 'Mal funcionamiento', '05-11-2023', 'Cerrada'], [9863, 'Desgaste', '19-05-2024', 'Abierta'], [11307, 'Mal funcionamiento', '29-11-2023', 'Abierta']]",1,Alto,JUEGO-19359,3991194
11273,19249,OPERATIVO,03-03-2005,PEANAS,True,INFANTIL,[6581],20-04-2024,"[[1326, 'Rotura', '09-05-2024', 'Abierta'], [4806, 'Mal funcionamiento', '21-12-2023', 'Cerrada'], [5067, 'Mal funcionamiento', '27-08-2024', 'Abierta'], [11740, 'Mal funcionamiento', '04-06-2024', 'Abierta'], [16085, 'Vandalismo', '08-12-2023', 'Cerrada']]",1,Alto,JUEGO-19249,16741
11274,19270,OPERATIVO,02-03-2005,0595 · PEANAS,True,INFANTIL,"[1456, 8183]",11-08-2024,[],2,Medio,JUEGO-19270,17163
11275,19451,OPERATIVO,01-01-2008,JMC-08,True,INFANTIL,[],01-01-2008,[],0,Medio,JUEGO-19451,16967
11276,19452,OPERATIVO,01-01-2000,0792 · ROCODROMO,True,INFANTIL,"[9983, 10713, 11150, 12050]",07-10-2024,"[[3697, 'Rotura', '31-03-2024', 'Cerrada'], [4477, 'Desgaste', '10-06-2024', 'Cerrada'], [14465, 'Vandalismo', '31-07-2024', 'Abierta'], [3697, 'Rotura', '31-03-2024', 'Cerrada'], [4477, 'Desgaste', '10-06-2024', 'Cerrada'], [14465, 'Vandalismo', '31-07-2024', 'Abierta'], [3697, 'Rotura', '31-03-2024', 'Cerrada'], [4477, 'Desgaste', '10-06-2024', 'Cerrada'], [14465, 'Vandalismo', '31-07-2024', 'Abierta']]",4,Alto,JUEGO-19452,17934
11277,19454,OPERATIVO,01-01-2004,0792 · ROCODROMO,True,INFANTIL,[7798],25-03-2024,[],1,Medio,JUEGO-19454,18119
11278,19503,OPERATIVO,01-01-2002,JUEGO TREPAR,True,INFANTIL,"[1794, 6048]",21-04-2024,[],2,Alto,JUEGO-19503,17517
11279,19377,OPERATIVO,27-01-2006,,True,INFANTIL,[9268],25-01-2024,"[[1780, 'Desgaste', '02-06-2024', 'Abierta'], [3903, 'Desgaste', '01-11-2023', 'Cerrada'], [6263, 'Desgaste', '23-01-2024', 'Abierta'], [8212, 'Rotura', '10-01-2024', 'Abierta']]",1,Alto,JUEGO-19377,17403
11280,19394,OPERATIVO,03-08-2006,0756 · JMC-320,True,INFANTIL,"[10902, 13062]",04-10-2024,"[[4057, 'Desgaste', '06-01-2024', 'Abierta'], [8491, 'Mal funcionamiento', '25-02-2024', 'Cerrada'], [10584, 'Desgaste', '20-06-2024', 'Cerrada'], [4057, 'Desgaste', '06-01-2024', 'Abierta'], [8491, 'Mal funcionamiento', '25-02-2024', 'Cerrada'], [10584, 'Desgaste', '20-06-2024', 'Cerrada']]",2,Medio,JUEGO-19394,16785
11281,19778,OPERATIVO,01-01-1996,0304 · JMC-14,True,INFANTIL,"[8100, 12374]",15-07-2024,[],2,Alto,JUEGO-19778,18455
11282,19801,OPERATIVO,11-07-2006,,True,INFANTIL,[],11-07-2006,[],0,Medio,JUEGO-19801,17261
11283,19808,OPERATIVO,01-01-2003,AEROSPEED,True,INFANTIL,[],01-01-2003,[],0,Medio,JUEGO-19808,18292
11284,19711,OPERATIVO,11-09-2018,,True,INFANTIL,[],11-09-2018,[],0,Medio,JUEGO-19711,16885
11285,19712,OPERATIVO,13-11-2006,,True,INFANTIL,[],13-11-2006,[],0,Alto,JUEGO-19712,17143
11286,19810,OPERATIVO,01-01-2003,AEROSPEED,True,INFANTIL,[],01-01-2003,[],0,Alto,JUEGO-19810,52155
11287,20516,OPERATIVO,20-04-2009,,True,INFANTIL,"[2705, 8589]",29-07-2024,"[[7484, 'Vandalismo', '17-03-2024', 'Cerrada'], [8999, 'Vandalismo', '26-01-2024', 'Cerrada'], [16133, 'Rotura', '29-03-2024', 'Cerrada']]",2,Medio,JUEGO-20516,16720
11288,20521,OPERATIVO,01-10-2006,,True,INFANTIL,[6919],25-07-2024,"[[6730, 'Mal funcionamiento', '18-08-2024', 'Cerrada']]",1,Bajo,JUEGO-20521,3960929
11289,20532,OPERATIVO,13-09-2004,,True,INFANTIL,"[5934, 11152]",26-04-2024,"[[639, 'Rotura', '12-02-2024', 'Abierta'], [12633, 'Vandalismo', '02-12-2023', 'Cerrada'], [13678, 'Desgaste', '04-10-2024', 'Abierta'], [15525, 'Mal funcionamiento', '01-08-2024', 'Abierta'], [12633, 'Vandalismo', '02-12-2023', 'Cerrada']]",2,Alto,JUEGO-20532,7165942
11290,20535,OPERATIVO,11-05-2005,,True,INFANTIL,[],11-05-2005,[],0,Bajo,JUEGO-20535,6819623
11291,20542,OPERATIVO,26-12-2006,,True,INFANTIL,[6020],16-07-2024,"[[5836, 'Desgaste', '22-07-2024', 'Cerrada'], [5901, 'Rotura', '30-04-2024', 'Abierta'], [9484, 'Mal funcionamiento', '18-07-2024', 'Cerrada'], [11289, 'Rotura', '13-07-2024', 'Cerrada'], [11376, 'Mal funcionamiento', '11-12-2023', 'Abierta'], [11470, 'Vandalismo', '21-03-2024', 'Abierta'], [11592, 'Desgaste', '21-11-2023', 'Cerrada'], [16236, 'Mal funcionamiento', '07-06-2024', 'Cerrada']]",1,Alto,JUEGO-20542,18183
11292,20550,OPERATIVO,15-06-2007,,True,INFANTIL,[6918],04-10-2024,[],1,Medio,JUEGO-20550,5220679
11293,20623,OPERATIVO,13-09-2004,,True,INFANTIL,"[1774, 4560]",08-10-2024,"[[10619, 'Rotura', '18-02-2024', 'Abierta']]",2,Medio,JUEGO-20623,17779
11294,20573,OPERATIVO,26-07-2005,,True,INFANTIL,[558],22-03-2024,"[[11843, 'Mal funcionamiento', '17-05-2024', 'Cerrada'], [12087, 'Desgaste', '21-12-2023', 'Cerrada']]",1,Alto,JUEGO-20573,16877
11295,20680,OPERATIVO,03-06-2009,JMC-300,True,INFANTIL,[7162],23-01-2024,[],1,Medio,JUEGO-20680,16928
11296,20698,OPERATIVO,18-05-2007,,True,INFANTIL,"[4527, 8508]",13-09-2024,"[[2856, 'Desgaste', '01-08-2024', 'Cerrada'], [9723, 'Desgaste', '25-05-2024', 'Cerrada']]",2,Bajo,JUEGO-20698,18186
11297,20752,OPERATIVO,01-09-2006,,True,INFANTIL,"[12650, 14713]",12-08-2024,[],2,Medio,JUEGO-20752,16707
11298,20757,OPERATIVO,01-01-1996,,True,INFANTIL,[],01-01-1996,[],0,Bajo,JUEGO-20757,17033
11299,20787,OPERATIVO,01-01-1996,,True,INFANTIL,[],01-01-1996,[],0,Alto,JUEGO-20787,16977
11300,20794,OPERATIVO,15-02-2017,,True,INFANTIL,"[4819, 10168]",29-04-2024,"[[6307, 'Vandalismo', '17-03-2024', 'Abierta'], [7504, 'Vandalismo', '06-04-2024', 'Cerrada'], [8730, 'Rotura', '13-09-2024', 'Cerrada'], [11917, 'Mal funcionamiento', '21-12-2023', 'Abierta'], [12877, 'Rotura', '15-02-2024', 'Cerrada'], [6307, 'Vandalismo', '17-03-2024', 'Abierta'], [7504, 'Vandalismo', '06-04-2024', 'Cerrada'], [8730, 'Rotura', '13-09-2024', 'Cerrada'], [11917, 'Mal funcionamiento', '21-12-2023', 'Abierta'], [12877, 'Rotura', '15-02-2024', 'Cerrada']]",2,Alto,JUEGO-20794,9237040
11301,20798,OPERATIVO,16-06-2005,,True,INFANTIL,"[2877, 5007, 13422]",03-03-2024,"[[8578, 'Mal funcionamiento', '20-06-2024', 'Cerrada'], [13389, 'Vandalismo', '08-10-2024', 'Abierta'], [17541, 'Desgaste', '14-06-2024', 'Abierta']]",3,Medio,JUEGO-20798,16938
11302,20799,OPERATIVO,19-04-2007,,True,INFANTIL,[],19-04-2007,[],0,Bajo,JUEGO-20799,16964
11303,20828,OPERATIVO,28-07-2005,,True,INFANTIL,"[4810, 5316]",08-06-2024,[],2,Bajo,JUEGO-20828,5653995
11304,20836,OPERATIVO,01-01-1996,,True,INFANTIL,[10218],19-10-2023,[],1,Medio,JUEGO-20836,17131
11305,20843,OPERATIVO,28-02-2007,,True,INFANTIL,"[8085, 10570]",01-07-2024,"[[2739, 'Rotura', '18-03-2024', 'Abierta'], [7951, 'Mal funcionamiento', '31-12-2023', 'Abierta'], [10451, 'Mal funcionamiento', '19-07-2024', 'Abierta'], [12887, 'Vandalismo', '03-05-2024', 'Cerrada'], [14596, 'Desgaste', '12-08-2024', 'Abierta'], [16604, 'Vandalismo', '26-08-2024', 'Cerrada'], [2739, 'Rotura', '18-03-2024', 'Abierta'], [7951, 'Mal funcionamiento', '31-12-2023', 'Abierta'], [10451, 'Mal funcionamiento', '19-07-2024', 'Abierta'], [12887, 'Vandalismo', '03-05-2024', 'Cerrada'], [14596, 'Desgaste', '12-08-2024', 'Abierta'], [16604, 'Vandalismo', '26-08-2024', 'Cerrada']]",2,Bajo,JUEGO-20843,8799604
11306,20851,OPERATIVO,01-10-2005,,True,INFANTIL,[10455],23-12-2023,"[[6142, 'Rotura', '30-11-2023', 'Abierta'], [9976, 'Mal funcionamiento', '23-11-2023', 'Abierta'], [13025, 'Vandalismo', '22-09-2024', 'Cerrada'], [14575, 'Desgaste', '23-12-2023', 'Cerrada']]",1,Bajo,JUEGO-20851,17396
11307,20870,OPERATIVO,02-02-2006,,True,INFANTIL,[],02-02-2006,[],0,Bajo,JUEGO-20870,17172
11308,20873,OPERATIVO,01-01-1996,,True,INFANTIL,[10598],31-10-2023,"[[16538, 'Desgaste', '26-05-2024', 'Cerrada']]",1,Medio,JUEGO-20873,17170
11309,20899,OPERATIVO,02-02-2006,,True,INFANTIL,[],02-02-2006,[],0,Medio,JUEGO-20899,9177985
11310,21014,OPERATIVO,20-05-2005,,True,INFANTIL,"[539, 5137]",19-05-2024,"[[897, 'Mal funcionamiento', '08-05-2024', 'Cerrada'], [1025, 'Rotura', '06-01-2024', 'Cerrada'], [9270, 'Desgaste', '07-06-2024', 'Abierta'], [11799, 'Mal funcionamiento', '18-10-2023', 'Abierta'], [12100, 'Rotura', '11-07-2023', 'Cerrada'], [15722, 'Rotura', '23-11-2023', 'Cerrada'], [897, 'Mal funcionamiento', '08-05-2024', 'Cerrada'], [1025, 'Rotura', '06-01-2024', 'Cerrada'], [9270, 'Desgaste', '07-06-2024', 'Abierta'], [11799, 'Mal funcionamiento', '18-10-2023', 'Abierta'], [12100, 'Rotura', '11-07-2023', 'Cerrada'], [15722, 'Rotura', '23-11-2023', 'Cerrada']]",2,Medio,JUEGO-21014,9294001
11311,21021,OPERATIVO,20-03-2008,,True,INFANTIL,[],20-03-2008,[],0,Alto,JUEGO-21021,17294
11312,21028,OPERATIVO,01-01-2003,DOS ASIENTOS PLANOS,True,INFANTIL,"[6725, 7681]",30-11-2023,"[[4798, 'Rotura', '07-03-2024', 'Cerrada'], [6598, 'Mal funcionamiento', '28-06-2024', 'Cerrada'], [6880, 'Mal funcionamiento', '09-07-2024', 'Abierta'], [14809, 'Mal funcionamiento', '02-10-2024', 'Cerrada'], [17436, 'Vandalismo', '12-12-2023', 'Abierta'], [4798, 'Rotura', '07-03-2024', 'Cerrada'], [6598, 'Mal funcionamiento', '28-06-2024', 'Cerrada'], [6880, 'Mal funcionamiento', '09-07-2024', 'Abierta'], [14809, 'Mal funcionamiento', '02-10-2024', 'Cerrada'], [17436, 'Vandalismo', '12-12-2023', 'Abierta']]",2,Alto,JUEGO-21028,17409
11313,21075,OPERATIVO,01-01-1996,DOS ASIENTOS PLANOS,True,INFANTIL,"[8631, 11672]",11-07-2024,"[[5774, 'Mal funcionamiento', '17-07-2024', 'Cerrada'], [8401, 'Rotura', '23-09-2024', 'Abierta'], [11066, 'Vandalismo', '12-12-2023', 'Abierta'], [14617, 'Desgaste', '13-09-2024', 'Abierta']]",2,Bajo,JUEGO-21075,17258
11314,21091,OPERATIVO,01-01-2008,DOS ASIENTOS PLANOS JOLAS,True,INFANTIL,[9576],12-08-2024,"[[10350, 'Rotura', '05-08-2024', 'Abierta'], [14201, 'Mal funcionamiento', '03-01-2024', 'Cerrada'], [14264, 'Vandalismo', '21-05-2024', 'Cerrada'], [17193, 'Mal funcionamiento', '24-11-2023', 'Cerrada']]",1,Alto,JUEGO-21091,5653901
11315,21099,OPERATIVO,01-01-2004,DOS ASIENTOS PLANOS,True,INFANTIL,[1496],13-03-2024,[],1,Medio,JUEGO-21099,451569
11316,21101,OPERATIVO,01-01-1996,DOS ASIENTOS PLANOS,True,INFANTIL,[],01-01-1996,[],0,Medio,JUEGO-21101,17544
11317,21107,OPERATIVO,01-01-2002,DOS ASIENTOS PLANOS,True,INFANTIL,"[655, 8675]",20-12-2023,"[[3265, 'Vandalismo', '27-03-2024', 'Cerrada'], [6934, 'Vandalismo', '18-09-2024', 'Abierta']]",2,Alto,JUEGO-21107,17563
11318,21135,OPERATIVO,07-02-2011,DOS ASIENTOS PLANOS,True,INFANTIL,[],07-02-2011,[],0,Alto,JUEGO-21135,17255
11319,21270,OPERATIVO,06-02-2011,DOS ASIENTOS PLANOS,True,INFANTIL,[],06-02-2011,[],0,Bajo,JUEGO-21270,52211
11320,21294,OPERATIVO,13-11-2006,DOS ASIENTOS PLANOS,True,INFANTIL,"[7386, 12584]",27-02-2024,"[[324, 'Mal funcionamiento', '29-04-2024', 'Abierta'], [1434, 'Rotura', '22-09-2024', 'Abierta'], [9315, 'Vandalismo', '26-12-2023', 'Cerrada'], [13864, 'Desgaste', '30-06-2024', 'Cerrada']]",2,Alto,JUEGO-21294,17800
11321,21307,OPERATIVO,02-06-2011,DOS ASIENTOS CUNA,True,INFANTIL,[10070],11-04-2024,[],1,Bajo,JUEGO-21307,17822
11322,21314,OPERATIVO,06-02-2011,DOS ASIENTOS PLANOS,True,INFANTIL,[11487],31-12-2023,"[[4866, 'Rotura', '18-12-2023', 'Cerrada'], [7163, 'Rotura', '30-03-2024', 'Cerrada'], [8067, 'Desgaste', '17-08-2024', 'Cerrada']]",1,Medio,JUEGO-21314,17932
11323,21318,OPERATIVO,01-01-1996,DOS ASIENTOS CUNA,True,INFANTIL,[],01-01-1996,[],0,Medio,JUEGO-21318,17836
11324,21327,OPERATIVO,02-06-2011,DOS ASIENTOS PLANOS,True,INFANTIL,"[6071, 6757]",26-04-2024,"[[10038, 'Mal funcionamiento', '03-10-2024', 'Cerrada'], [11295, 'Vandalismo', '30-04-2024', 'Abierta'], [14102, 'Vandalismo', '02-06-2024', 'Cerrada']]",2,Bajo,JUEGO-21327,18129
11325,21366,OPERATIVO,01-01-2017,DOS ASIENTOS PLANOS,True,INFANTIL,[],01-01-2017,[],0,Medio,JUEGO-21366,17896
11326,21371,OPERATIVO,01-01-2006,DOS ASIENTOS PLANOS,True,INFANTIL,[7667],04-02-2024,[],1,Alto,JUEGO-21371,17902
11327,21373,OPERATIVO,01-01-2001,DOS ASIENTOS PLANOS,True,INFANTIL,[],01-01-2001,[],0,Medio,JUEGO-21373,17904
11328,21178,OPERATIVO,01-01-2005,DOS ASIENTOS PLANOS,True,INFANTIL,"[1983, 5887]",26-09-2024,"[[5531, 'Rotura', '30-03-2024', 'Cerrada'], [8127, 'Desgaste', '06-04-2024', 'Cerrada'], [12589, 'Vandalismo', '02-06-2024', 'Abierta'], [5531, 'Rotura', '30-03-2024', 'Cerrada'], [8127, 'Desgaste', '06-04-2024', 'Cerrada'], [12589, 'Vandalismo', '02-06-2024', 'Abierta']]",2,Alto,JUEGO-21178,17586
11329,21184,OPERATIVO,01-01-2002,DOS ASIENTOS CUNA,True,INFANTIL,[],01-01-2002,[],0,Alto,JUEGO-21184,17613
11330,21393,OPERATIVO,01-01-2009,,True,INFANTIL,[3320],19-11-2023,[],1,Bajo,JUEGO-21393,17938
11331,21466,OPERATIVO,01-01-2004,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,"[1645, 5895, 9442]",10-10-2024,"[[8113, 'Mal funcionamiento', '20-08-2024', 'Cerrada'], [9241, 'Vandalismo', '03-07-2024', 'Abierta'], [16045, 'Mal funcionamiento', '29-10-2023', 'Abierta']]",3,Bajo,JUEGO-21466,18016
11332,21419,OPERATIVO,01-01-2001,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,"[3267, 4888, 6796]",24-03-2024,"[[2320, 'Desgaste', '06-06-2024', 'Abierta'], [3465, 'Vandalismo', '12-06-2024', 'Cerrada'], [15485, 'Vandalismo', '30-10-2023', 'Abierta'], [16613, 'Desgaste', '16-09-2024', 'Abierta']]",3,Bajo,JUEGO-21419,17961
11333,21422,OPERATIVO,01-01-2001,0815 · DOS ASIENTOS CUNA,True,INFANTIL,[],01-01-2001,[],0,Medio,JUEGO-21422,18057
11334,21476,OPERATIVO,01-01-2008,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,[2252],08-06-2024,"[[14127, 'Desgaste', '22-10-2023', 'Cerrada'], [16458, 'Rotura', '09-08-2024', 'Cerrada']]",1,Bajo,JUEGO-21476,5241183
11335,21435,OPERATIVO,01-01-2006,0815 · DOS ASIENTOS CUNA,True,INFANTIL,"[6521, 10495]",25-05-2024,"[[1831, 'Rotura', '15-01-2024', 'Cerrada'], [16782, 'Vandalismo', '02-12-2023', 'Abierta']]",2,Medio,JUEGO-21435,52221
11336,21505,OPERATIVO,01-01-2004,0744 · UNIPERSONAL,True,INFANTIL,[9837],21-10-2023,"[[9261, 'Vandalismo', '24-12-2023', 'Abierta'], [11852, 'Vandalismo', '08-10-2024', 'Cerrada'], [17568, 'Desgaste', '14-04-2024', 'Cerrada']]",1,Bajo,JUEGO-21505,17932
11337,21461,OPERATIVO,01-01-2004,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,[12314],22-01-2024,"[[6069, 'Desgaste', '14-08-2024', 'Abierta'], [10287, 'Vandalismo', '28-06-2024', 'Abierta'], [15835, 'Desgaste', '17-11-2023', 'Abierta']]",1,Medio,JUEGO-21461,18010
11338,21586,OPERATIVO,01-01-2006,DOS ASIENTOS PLANOS,True,INFANTIL,[],01-01-2006,[],0,Bajo,JUEGO-21586,7613585
11339,21595,OPERATIVO,07-05-2017,DOS ASIENTOS CUNA,True,INFANTIL,[],07-05-2017,[],0,Medio,JUEGO-21595,52210
11340,21530,OPERATIVO,01-01-2005,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,[11350],13-08-2024,[],1,Bajo,JUEGO-21530,4749894
11341,21548,OPERATIVO,01-01-1996,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,[14737],16-02-2024,"[[872, 'Mal funcionamiento', '11-08-2023', 'Cerrada'], [7881, 'Rotura', '14-08-2024', 'Abierta']]",1,Medio,JUEGO-21548,52143
11342,21555,OPERATIVO,01-01-2004,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,[],01-01-2004,[],0,Bajo,JUEGO-21555,17943
11343,21562,OPERATIVO,01-01-2004,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,[4279],03-05-2024,[],1,Alto,JUEGO-21562,17687
11344,21579,OPERATIVO,01-01-2010,0744 · UNIPERSONAL,True,INFANTIL,[],01-01-2010,[],0,Alto,JUEGO-21579,18169
11345,21658,OPERATIVO,01-01-2004,DOS ASIENTOS CUNA,True,INFANTIL,"[7400, 8303, 14101, 14246]",03-11-2024,[],4,Bajo,JUEGO-21658,18381
11346,21659,OPERATIVO,31-07-2008,DOS ASIENTOS PLANOS,True,INFANTIL,"[2082, 14036]",30-07-2024,"[[3668, 'Mal funcionamiento', '05-05-2024', 'Cerrada'], [7396, 'Mal funcionamiento', '03-05-2024', 'Cerrada'], [3668, 'Mal funcionamiento', '05-05-2024', 'Cerrada'], [7396, 'Mal funcionamiento', '03-05-2024', 'Cerrada']]",2,Medio,JUEGO-21659,7602249
11347,21681,OPERATIVO,01-01-2005,DOS ASIENTOS PLANOS,True,INFANTIL,[58],23-07-2024,[],1,Medio,JUEGO-21681,5219931
11348,21611,OPERATIVO,01-01-1996,DOS ASIENTOS PLANOS,True,INFANTIL,[9298],13-02-2024,"[[1880, 'Mal funcionamiento', '31-01-2024', 'Cerrada'], [6433, 'Desgaste', '16-06-2024', 'Abierta'], [8252, 'Vandalismo', '31-10-2023', 'Cerrada'], [8707, 'Mal funcionamiento', '23-09-2024', 'Cerrada'], [11281, 'Desgaste', '02-03-2024', 'Abierta']]",1,Medio,JUEGO-21611,18219
11349,21640,OPERATIVO,01-01-2006,DOS ASIENTOS PLANOS,True,INFANTIL,[7775],26-01-2024,[],1,Medio,JUEGO-21640,18264
11350,21771,OPERATIVO,01-01-1996,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,[],01-01-1996,[],0,Medio,JUEGO-21771,18428
11351,21843,OPERATIVO,01-01-2007,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,"[6327, 7457, 7483]",16-07-2024,"[[9624, 'Mal funcionamiento', '20-01-2024', 'Cerrada'], [10195, 'Vandalismo', '20-02-2024', 'Abierta'], [16316, 'Rotura', '03-05-2024', 'Cerrada'], [9624, 'Mal funcionamiento', '20-01-2024', 'Cerrada'], [10195, 'Vandalismo', '20-02-2024', 'Abierta'], [16316, 'Rotura', '03-05-2024', 'Cerrada']]",3,Bajo,JUEGO-21843,18436
11352,21866,OPERATIVO,01-01-2004,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,[],01-01-2004,[],0,Alto,JUEGO-21866,18067
11353,21869,OPERATIVO,01-01-2004,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,[],01-01-2004,[],0,Medio,JUEGO-21869,18556
11354,21883,OPERATIVO,01-01-2005,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,[],01-01-2005,[],0,Medio,JUEGO-21883,18571
11355,21907,OPERATIVO,01-01-2005,0816 · DOS ASIENTOS PLANOS,True,INFANTIL,"[1161, 4817, 9762]",13-08-2024,"[[3900, 'Desgaste', '30-01-2024', 'Cerrada'], [9663, 'Rotura', '02-11-2023', 'Cerrada'], [13829, 'Vandalismo', '09-06-2024', 'Cerrada'], [14605, 'Rotura', '31-05-2024', 'Cerrada'], [16070, 'Desgaste', '18-08-2024', 'Cerrada'], [3900, 'Desgaste', '30-01-2024', 'Cerrada'], [9663, 'Rotura', '02-11-2023', 'Cerrada'], [13829, 'Vandalismo', '09-06-2024', 'Cerrada'], [14605, 'Rotura', '31-05-2024', 'Cerrada'], [16070, 'Desgaste', '18-08-2024', 'Cerrada']]",3,Alto,JUEGO-21907,18599
11356,21929,OPERATIVO,01-01-2004,DOS ASIENTOS PLANOS,True,INFANTIL,[],01-01-2004,[],0,Bajo,JUEGO-21929,18627
11357,21948,OPERATIVO,01-01-2004,JMC-04,True,INFANTIL,"[2246, 13642]",18-06-2024,[],2,Bajo,JUEGO-21948,16679
11358,21732,OPERATIVO,06-02-2011,DOS ASIENTOS PLANOS,True,INFANTIL,[],06-02-2011,[],0,Medio,JUEGO-21732,18465
11359,21735,OPERATIVO,02-06-2011,DOS ASIENTOS PLANOS,True,INFANTIL,[],02-06-2011,[],0,Bajo,JUEGO-21735,18381
11360,21996,OPERATIVO,05-04-2006,,True,INFANTIL,"[931, 12035]",25-08-2024,"[[1551, 'Mal funcionamiento', '02-11-2023', 'Abierta'], [5843, 'Mal funcionamiento', '08-01-2024', 'Cerrada'], [6326, 'Rotura', '22-09-2024', 'Abierta'], [7939, 'Mal funcionamiento', '14-04-2024', 'Cerrada'], [8557, 'Rotura', '08-09-2024', 'Abierta'], [1551, 'Mal funcionamiento', '02-11-2023', 'Abierta'], [5843, 'Mal funcionamiento', '08-01-2024', 'Cerrada'], [6326, 'Rotura', '22-09-2024', 'Abierta'], [7939, 'Mal funcionamiento', '14-04-2024', 'Cerrada'], [8557, 'Rotura', '08-09-2024', 'Abierta']]",2,Medio,JUEGO-21996,16858
11361,21999,OPERATIVO,04-05-2007,0807 · GUSANO,True,INFANTIL,[],04-05-2007,[],0,Alto,JUEGO-21999,8218587
11362,22005,OPERATIVO,24-11-2006,0349 · JMC-46,True,INFANTIL,"[10899, 13003]",15-01-2024,[],2,Bajo,JUEGO-22005,16877
11363,22014,OPERATIVO,17-04-2007,1036 · ELEFANTE,True,INFANTIL,[],17-04-2007,[],0,Medio,JUEGO-22014,16873
11364,22110,OPERATIVO,05-06-2009,,True,INFANTIL,[],05-06-2009,[],0,Alto,JUEGO-22110,17163
11365,22076,OPERATIVO,31-10-2007,,True,INFANTIL,[],31-10-2007,[],0,Alto,JUEGO-22076,4731656
11366,22113,OPERATIVO,09-01-2006,,True,INFANTIL,[],09-01-2006,[],0,Alto,JUEGO-22113,17318
11367,22119,OPERATIVO,13-09-2004,,True,INFANTIL,[],13-09-2004,[],0,Alto,JUEGO-22119,17265
11368,22130,OPERATIVO,01-01-1996,1036 · ELEFANTE,True,INFANTIL,[13307],01-11-2023,"[[13965, 'Desgaste', '31-10-2023', 'Abierta']]",1,Alto,JUEGO-22130,5195385
11369,22161,OPERATIVO,24-01-2004,ELEFANTE,True,INFANTIL,[],24-01-2004,[],0,Medio,JUEGO-22161,17291
11370,22235,OPERATIVO,02-07-2011,ELEFANTE,True,INFANTIL,[],02-07-2011,[],0,Bajo,JUEGO-22235,17069
11371,22236,OPERATIVO,07-02-2011,ELEFANTE,True,INFANTIL,[],07-02-2011,[],0,Bajo,JUEGO-22236,8799648
11372,9293781,OPERATIVO,24-07-2023,,True,INFANTIL,[],24-07-2023,[],0,Bajo,JUEGO-9293781,16927
